TreeDepth,PID,Process,Base,Size,Name,Path,LoadTime,File output
0,5588,SearchUI.exe,0x7ffa3cd30000,0xb6000,windows.storage.search.dll,C:\Windows\SYSTEM32\windows.storage.search.dll,2021-04-01 05:49:08.000000 ,Disabled
0,5588,SearchUI.exe,0x7ffa2d090000,0xed000,oledb32.dll,C:\Program Files\Common Files\System\Ole DB\oledb32.dll,2021-04-01 05:49:08.000000 ,Disabled
0,5588,SearchUI.exe,0x7ffa2d060000,0x27000,MSDART.DLL,C:\Windows\SYSTEM32\MSDART.DLL,2021-04-01 05:49:08.000000 ,Disabled
0,5588,SearchUI.exe,0x7ffa57f90000,0xa000,DPAPI.dll,C:\Windows\SYSTEM32\DPAPI.dll,2021-04-01 05:49:08.000000 ,Disabled
0,5588,SearchUI.exe,0x7ffa47520000,0xa9000,Comctl32.dll,C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.17763.1697_none_6d09472059f71c5e\Comctl32.dll,2021-04-01 05:49:08.000000 ,Disabled
0,5588,SearchUI.exe,0x7ffa2d010000,0x49000,Cortana.Persona.dll,C:\Windows\system32\Cortana.Persona.dll,2021-04-01 05:49:10.000000 ,Disabled
0,5588,SearchUI.exe,0x7ffa448b0000,0x66000,SystemSettings.DataModel.dll,C:\Windows\System32\SystemSettings.DataModel.dll,2021-04-06 01:56:12.000000 ,Disabled
0,5588,SearchUI.exe,0x7ffa45710000,0x1b5000,dui70.dll,C:\Windows\SYSTEM32\dui70.dll,2021-04-06 01:56:21.000000 ,Disabled
0,5588,SearchUI.exe,0x7ffa45f30000,0x94000,DUser.dll,C:\Windows\SYSTEM32\DUser.dll,2021-04-06 01:56:21.000000 ,Disabled
0,5588,SearchUI.exe,0x7ffa511f0000,0x47000,UIAnimation.dll,C:\Windows\System32\UIAnimation.dll,2021-04-06 01:56:21.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ff788ee0000,0x1c000,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa5c1a0000,0x1ed000,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa5a180000,0xb3000,KERNEL32.DLL,C:\Windows\System32\KERNEL32.DLL,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa58410000,0x295000,KERNELBASE.dll,C:\Windows\System32\KERNELBASE.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa586b0000,0xfa000,ucrtbase.dll,C:\Windows\System32\ucrtbase.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa5bcc0000,0x32e000,combase.dll,C:\Windows\System32\combase.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa595a0000,0x120000,RPCRT4.dll,C:\Windows\System32\RPCRT4.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa59350000,0x7f000,bcryptPrimitives.dll,C:\Windows\System32\bcryptPrimitives.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa581e0000,0x5d000,powrprof.dll,C:\Windows\System32\powrprof.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa5bff0000,0x9f000,sechost.dll,C:\Windows\System32\sechost.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa581c0000,0x11000,kernel.appcore.dll,C:\Windows\System32\kernel.appcore.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa593d0000,0x9e000,msvcrt.dll,C:\Windows\System32\msvcrt.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa56a50000,0x28000,RMCLIENT.dll,C:\Windows\System32\RMCLIENT.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa5a2a0000,0x156000,ole32.dll,C:\Windows\System32\ole32.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa59470000,0xa3000,advapi32.dll,C:\Windows\System32\advapi32.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa59e60000,0x29000,GDI32.dll,C:\Windows\System32\GDI32.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa58270000,0x19c000,gdi32full.dll,C:\Windows\System32\gdi32full.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa58870000,0xa0000,msvcp_win.dll,C:\Windows\System32\msvcp_win.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa59e90000,0x197000,USER32.dll,C:\Windows\System32\USER32.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa58850000,0x20000,win32u.dll,C:\Windows\System32\win32u.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa5a030000,0x2e000,IMM32.DLL,C:\Windows\System32\IMM32.DLL,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa5a0d0000,0xa2000,clbcatq.dll,C:\Windows\System32\clbcatq.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa41540000,0x550000,StartTileData.dll,C:\Windows\System32\StartTileData.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa5ba40000,0xc4000,OLEAUT32.dll,C:\Windows\System32\OLEAUT32.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa596c0000,0xa8000,shcore.dll,C:\Windows\System32\shcore.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa58c00000,0x74b000,windows.storage.dll,C:\Windows\System32\windows.storage.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa58240000,0x24000,profapi.dll,C:\Windows\System32\profapi.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa5c090000,0x52000,shlwapi.dll,C:\Windows\System32\shlwapi.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa580a0000,0x29000,USERENV.dll,C:\Windows\System32\USERENV.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa580d0000,0x2f000,SspiCli.dll,C:\Windows\System32\SspiCli.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa55e30000,0xe1000,CoreMessaging.dll,C:\Windows\System32\CoreMessaging.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa54b30000,0x5c000,Bcp47Langs.dll,C:\Windows\System32\Bcp47Langs.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa56770000,0x9c000,uxtheme.dll,C:\Windows\system32\uxtheme.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa45cd0000,0xa4000,tiptsf.dll,C:\Program Files\Common Files\microsoft shared\ink\tiptsf.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa570d0000,0x28000,slc.dll,C:\Windows\SYSTEM32\slc.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa57070000,0x26000,sppc.dll,C:\Windows\System32\sppc.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa587b0000,0x26000,bcrypt.dll,C:\Windows\System32\bcrypt.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa54640000,0x1a9000,propsys.dll,C:\Windows\system32\propsys.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa587e0000,0x4a000,CFGMGR32.dll,C:\Windows\System32\CFGMGR32.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa5a540000,0x14fa000,shell32.dll,C:\Windows\System32\shell32.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa58830000,0x17000,cryptsp.dll,C:\Windows\System32\cryptsp.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa4b470000,0xd000,LINKINFO.dll,C:\Windows\System32\LINKINFO.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa4e430000,0xe2000,Windows.ApplicationModel.dll,C:\Windows\System32\Windows.ApplicationModel.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa56840000,0x20c000,twinapi.appcore.dll,C:\Windows\System32\twinapi.appcore.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa4dfb0000,0x49000,usermgrproxy.dll,C:\Windows\System32\usermgrproxy.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa4e0f0000,0xd4000,AppXDeploymentClient.dll,C:\Windows\System32\AppXDeploymentClient.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa4e000000,0xa6000,StateRepository.Core.dll,C:\Windows\System32\StateRepository.Core.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa4e9a0000,0x15000,usermgrcli.dll,C:\Windows\SYSTEM32\usermgrcli.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa56380000,0x8c000,apphelp.dll,C:\Windows\SYSTEM32\apphelp.dll,2021-04-01 05:48:33.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa51920000,0x1b8000,windowscodecs.dll,C:\Windows\system32\windowscodecs.dll,2021-04-01 05:48:33.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa51410000,0x1d8000,urlmon.dll,C:\Windows\System32\urlmon.dll,2021-04-01 05:48:33.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa52820000,0x2a9000,iertutil.dll,C:\Windows\System32\iertutil.dll,2021-04-01 05:48:33.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa57b70000,0xc000,CRYPTBASE.DLL,C:\Windows\System32\CRYPTBASE.DLL,2021-04-01 05:48:33.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa549f0000,0x108000,MrmCoreR.dll,C:\Windows\System32\MrmCoreR.dll,2021-04-01 05:49:06.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa4aac0000,0x279000,comctl32.dll,C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.1697_none_de7644c45346d6cf\comctl32.dll,2021-04-01 05:49:06.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa3b610000,0xa7000,StructuredQuery.dll,C:\Windows\System32\StructuredQuery.dll,2021-04-01 05:49:06.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa440b0000,0x1f000,CLDAPI.dll,C:\Windows\System32\CLDAPI.dll,2021-04-01 05:49:06.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa4bef0000,0xa000,FLTLIB.DLL,C:\Windows\System32\FLTLIB.DLL,2021-04-01 05:49:06.000000 ,Disabled
0,5620,RuntimeBroker.,0x7ffa46920000,0x45000,edputil.dll,C:\Windows\System32\edputil.dll,2021-04-01 05:49:06.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ff788ee0000,0x1c000,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa5c1a0000,0x1ed000,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa5a180000,0xb3000,KERNEL32.DLL,C:\Windows\System32\KERNEL32.DLL,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa58410000,0x295000,KERNELBASE.dll,C:\Windows\System32\KERNELBASE.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa586b0000,0xfa000,ucrtbase.dll,C:\Windows\System32\ucrtbase.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa5bcc0000,0x32e000,combase.dll,C:\Windows\System32\combase.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa595a0000,0x120000,RPCRT4.dll,C:\Windows\System32\RPCRT4.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa59350000,0x7f000,bcryptPrimitives.dll,C:\Windows\System32\bcryptPrimitives.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa581e0000,0x5d000,powrprof.dll,C:\Windows\System32\powrprof.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa5bff0000,0x9f000,sechost.dll,C:\Windows\System32\sechost.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa581c0000,0x11000,kernel.appcore.dll,C:\Windows\System32\kernel.appcore.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa593d0000,0x9e000,msvcrt.dll,C:\Windows\System32\msvcrt.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa56a50000,0x28000,RMCLIENT.dll,C:\Windows\System32\RMCLIENT.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa5a2a0000,0x156000,ole32.dll,C:\Windows\System32\ole32.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa59470000,0xa3000,advapi32.dll,C:\Windows\System32\advapi32.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa59e60000,0x29000,GDI32.dll,C:\Windows\System32\GDI32.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa58270000,0x19c000,gdi32full.dll,C:\Windows\System32\gdi32full.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa58870000,0xa0000,msvcp_win.dll,C:\Windows\System32\msvcp_win.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa59e90000,0x197000,USER32.dll,C:\Windows\System32\USER32.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa58850000,0x20000,win32u.dll,C:\Windows\System32\win32u.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa5a030000,0x2e000,IMM32.DLL,C:\Windows\System32\IMM32.DLL,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa5a0d0000,0xa2000,clbcatq.dll,C:\Windows\System32\clbcatq.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa397e0000,0x54000,windows.cortana.onecore.dll,C:\Windows\system32\windows.cortana.onecore.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa596c0000,0xa8000,SHCORE.dll,C:\Windows\System32\SHCORE.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa58c00000,0x74b000,windows.storage.dll,C:\Windows\System32\windows.storage.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa58240000,0x24000,profapi.dll,C:\Windows\System32\profapi.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa5c090000,0x52000,shlwapi.dll,C:\Windows\System32\shlwapi.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa544e0000,0x151000,wintypes.dll,C:\Windows\SYSTEM32\wintypes.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa4fb60000,0x3a000,XmlLite.dll,C:\Windows\system32\XmlLite.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa506d0000,0x88000,policymanager.dll,C:\Windows\SYSTEM32\policymanager.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa50640000,0x8a000,msvcp110_win.dll,C:\Windows\system32\msvcp110_win.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa5ba40000,0xc4000,OLEAUT32.dll,C:\Windows\System32\OLEAUT32.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa587e0000,0x4a000,cfgmgr32.dll,C:\Windows\System32\cfgmgr32.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa57200000,0x31000,ntmarta.dll,C:\Windows\SYSTEM32\ntmarta.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa51410000,0x1d8000,urlmon.dll,C:\Windows\System32\urlmon.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa52820000,0x2a9000,iertutil.dll,C:\Windows\System32\iertutil.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa57b70000,0xc000,CRYPTBASE.DLL,C:\Windows\System32\CRYPTBASE.DLL,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa53db0000,0x2a000,bcp47mrm.dll,C:\Windows\System32\bcp47mrm.dll,2021-04-01 05:48:32.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa587b0000,0x26000,bcrypt.dll,C:\Windows\System32\bcrypt.dll,2021-04-01 05:48:33.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa54640000,0x1a9000,PROPSYS.dll,C:\Windows\System32\PROPSYS.dll,2021-04-01 05:48:33.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa56770000,0x9c000,uxtheme.dll,C:\Windows\system32\uxtheme.dll,2021-04-01 05:48:33.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa45cd0000,0xa4000,tiptsf.dll,C:\Program Files\Common Files\microsoft shared\ink\tiptsf.dll,2021-04-01 05:48:33.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa5a540000,0x14fa000,shell32.dll,C:\Windows\System32\shell32.dll,2021-04-01 05:48:34.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa58830000,0x17000,cryptsp.dll,C:\Windows\System32\cryptsp.dll,2021-04-01 05:48:34.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa440b0000,0x1f000,CLDAPI.dll,C:\Windows\System32\CLDAPI.dll,2021-04-01 05:48:34.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa4bef0000,0xa000,FLTLIB.DLL,C:\Windows\System32\FLTLIB.DLL,2021-04-01 05:48:34.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa46920000,0x45000,edputil.dll,C:\Windows\System32\edputil.dll,2021-04-01 05:48:34.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa3b610000,0xa7000,StructuredQuery.dll,C:\Windows\System32\StructuredQuery.dll,2021-04-01 05:48:34.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa3cd30000,0xb6000,Windows.Storage.Search.dll,C:\Windows\system32\Windows.Storage.Search.dll,2021-04-01 05:48:34.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa56380000,0x8c000,apphelp.dll,C:\Windows\SYSTEM32\apphelp.dll,2021-04-01 05:48:34.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa4aac0000,0x279000,comctl32.dll,C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.1697_none_de7644c45346d6cf\comctl32.dll,2021-04-01 05:48:34.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa51920000,0x1b8000,WindowsCodecs.dll,C:\Windows\SYSTEM32\WindowsCodecs.dll,2021-04-01 05:48:34.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa3d070000,0xc3000,ntshrui.dll,C:\Windows\SYSTEM32\ntshrui.dll,2021-04-01 05:48:34.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa580d0000,0x2f000,SspiCli.dll,C:\Windows\System32\SspiCli.dll,2021-04-01 05:48:34.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa4b0b0000,0x26000,srvcli.dll,C:\Windows\SYSTEM32\srvcli.dll,2021-04-01 05:48:34.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa4a960000,0x12000,cscapi.dll,C:\Windows\System32\cscapi.dll,2021-04-01 05:48:34.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa37b90000,0x82000,windows.cortana.Desktop.dll,C:\Windows\system32\windows.cortana.Desktop.dll,2021-04-01 05:48:34.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa3bce0000,0x61000,thumbcache.dll,C:\Windows\System32\thumbcache.dll,2021-04-01 05:48:41.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa4b470000,0xd000,LINKINFO.dll,C:\Windows\System32\LINKINFO.dll,2021-04-01 05:48:41.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa549f0000,0x108000,MrmCoreR.dll,C:\Windows\System32\MrmCoreR.dll,2021-04-01 05:48:41.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa45950000,0x9000,IconCodecService.dll,C:\Windows\system32\IconCodecService.dll,2021-04-01 05:48:41.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa510a0000,0x17000,wkscli.dll,C:\Windows\System32\wkscli.dll,2021-04-01 05:48:43.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa577d0000,0xe000,netutils.dll,C:\Windows\System32\netutils.dll,2021-04-01 05:48:43.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa5c0f0000,0x75000,coml2.dll,C:\Windows\System32\coml2.dll,2021-04-01 05:49:13.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa47a70000,0x4e000,execmodelclient.dll,C:\Windows\System32\execmodelclient.dll,2021-04-06 01:56:12.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa55e30000,0xe1000,CoreMessaging.dll,C:\Windows\System32\CoreMessaging.dll,2021-04-06 01:56:12.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa4fee0000,0x73f000,OneCoreUAPCommonProxyStub.dll,C:\Windows\System32\OneCoreUAPCommonProxyStub.dll,2021-04-06 01:56:12.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa56840000,0x20c000,twinapi.appcore.dll,C:\Windows\System32\twinapi.appcore.dll,2021-04-06 01:56:12.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa458d0000,0x77000,OneCoreCommonProxyStub.dll,C:\Windows\System32\OneCoreCommonProxyStub.dll,2021-04-06 01:56:12.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa44470000,0x19000,execmodelproxy.dll,C:\Windows\system32\execmodelproxy.dll,2021-04-06 01:56:12.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa3d010000,0x54000,capauthz.dll,C:\Windows\SYSTEM32\capauthz.dll,2021-04-06 01:56:12.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa58910000,0x59000,WINTRUST.dll,C:\Windows\System32\WINTRUST.dll,2021-04-06 01:56:12.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa581a0000,0x12000,MSASN1.dll,C:\Windows\System32\MSASN1.dll,2021-04-06 01:56:12.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa58970000,0x1dc000,CRYPT32.dll,C:\Windows\System32\CRYPT32.dll,2021-04-06 01:56:12.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa397b0000,0x23000,Windows.Cortana.ProxyStub.dll,C:\Windows\System32\Windows.Cortana.ProxyStub.dll,2021-04-06 01:56:12.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa448b0000,0x66000,SystemSettings.DataModel.dll,C:\Windows\System32\SystemSettings.DataModel.dll,2021-04-06 01:56:12.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa42540000,0x6d000,SettingsEnvironment.Desktop.dll,C:\Windows\SYSTEM32\SettingsEnvironment.Desktop.dll,2021-04-06 01:56:12.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa525c0000,0x1f000,REGAPI.dll,C:\Windows\SYSTEM32\REGAPI.dll,2021-04-06 01:56:12.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa57f40000,0x29000,DEVOBJ.dll,C:\Windows\SYSTEM32\DEVOBJ.dll,2021-04-06 01:56:12.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa570d0000,0x28000,SLC.dll,C:\Windows\SYSTEM32\SLC.dll,2021-04-06 01:56:12.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa57070000,0x26000,sppc.dll,C:\Windows\SYSTEM32\sppc.dll,2021-04-06 01:56:12.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa59cf0000,0x16b000,MSCTF.dll,C:\Windows\System32\MSCTF.dll,2021-04-06 01:56:12.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa56aa0000,0x2e000,dwmapi.dll,C:\Windows\system32\dwmapi.dll,2021-04-06 01:56:12.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa55da0000,0x13000,wtsapi32.dll,C:\Windows\SYSTEM32\wtsapi32.dll,2021-04-06 01:56:12.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa58040000,0x58000,WINSTA.dll,C:\Windows\SYSTEM32\WINSTA.dll,2021-04-06 01:56:12.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa547f0000,0xcd000,inputhost.dll,C:\Windows\SYSTEM32\inputhost.dll,2021-04-06 01:56:13.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa541b0000,0x322000,CoreUIComponents.dll,C:\Windows\SYSTEM32\CoreUIComponents.dll,2021-04-06 01:56:13.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa54ff0000,0x5be000,d2d1.dll,C:\Windows\SYSTEM32\d2d1.dll,2021-04-06 01:56:13.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa555c0000,0x27e000,d3d11.dll,C:\Windows\SYSTEM32\d3d11.dll,2021-04-06 01:56:13.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa56eb0000,0xc2000,dxgi.dll,C:\Windows\SYSTEM32\dxgi.dll,2021-04-06 01:56:13.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa37cb0000,0x5c000,NetworkUXBroker.dll,C:\Windows\System32\NetworkUXBroker.dll,2021-04-06 01:56:13.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa37c70000,0x32000,EthernetMediaManager.dll,C:\Windows\System32\EthernetMediaManager.dll,2021-04-06 01:56:13.000000 ,Disabled
0,5688,RuntimeBroker.,0x7ffa576c0000,0x3d000,IPHLPAPI.DLL,C:\Windows\System32\IPHLPAPI.DLL,2021-04-06 01:56:13.000000 ,Disabled
