TreeDepth,Pid,Process,Base,InLoad,InInit,InMem,MappedPath
0,2992,MsMpEng.exe,0x7ffa59790000,True,True,True,\Windows\System32\setupapi.dll
0,2992,MsMpEng.exe,0x7ffa596c0000,True,True,True,\Windows\System32\SHCore.dll
0,2992,MsMpEng.exe,0x7ffa59c70000,True,True,True,\Windows\System32\imagehlp.dll
0,2992,MsMpEng.exe,0x7ffa5a060000,True,True,True,\Windows\System32\ws2_32.dll
0,2992,MsMpEng.exe,0x7ffa59e90000,True,True,True,\Windows\System32\user32.dll
0,2992,MsMpEng.exe,0x7ffa5a0d0000,True,True,True,\Windows\System32\clbcatq.dll
0,2992,MsMpEng.exe,0x7ffa5bff0000,True,True,True,N/A
0,2992,MsMpEng.exe,0x7ffa5ba40000,True,True,True,\Windows\System32\oleaut32.dll
0,2992,MsMpEng.exe,0x7ffa5a530000,True,True,True,\Windows\System32\nsi.dll
0,2992,MsMpEng.exe,0x7ffa5a2a0000,True,True,True,\Windows\System32\ole32.dll
0,2992,MsMpEng.exe,0x7ffa5a540000,True,True,True,\Windows\System32\shell32.dll
0,2992,MsMpEng.exe,0x7ffa5bcc0000,True,True,True,N/A
0,2992,MsMpEng.exe,0x7ffa5c1a0000,True,True,True,\Windows\System32\ntdll.dll
0,2992,MsMpEng.exe,0x7ffa5c090000,True,True,True,\Windows\System32\shlwapi.dll
0,3036,svchost.exe,0x1d7561b0000,False,False,False,\Windows\System32\en-US\KernelBase.dll.mui
0,3036,svchost.exe,0x7ffa586b0000,True,True,True,\Windows\System32\ucrtbase.dll
0,3036,svchost.exe,0x7ffa51410000,True,True,True,\Windows\System32\urlmon.dll
0,3036,svchost.exe,0x7ffa4c770000,True,True,True,\Windows\System32\wpncore.dll
0,3036,svchost.exe,0x7ff73e470000,True,False,True,\Windows\System32\svchost.exe
0,3036,svchost.exe,0x7ffa4c590000,True,True,True,\Windows\System32\winsqlite3.dll
0,3036,svchost.exe,0x7ffa4c070000,True,True,True,\Windows\System32\cdp.dll
0,3036,svchost.exe,0x7ffa4fb60000,True,True,True,\Windows\System32\xmllite.dll
0,3036,svchost.exe,0x7ffa4e860000,True,True,True,\Windows\System32\dsreg.dll
0,3036,svchost.exe,0x7ffa4caf0000,True,True,True,\Windows\System32\wpnservice.dll
0,3036,svchost.exe,0x7ffa4dfb0000,True,True,True,\Windows\System32\UserMgrProxy.dll
0,3036,svchost.exe,0x7ffa4e9a0000,True,True,True,\Windows\System32\usermgrcli.dll
0,3036,svchost.exe,0x7ffa4fee0000,True,True,True,\Windows\System32\OneCoreUAPCommonProxyStub.dll
0,3036,svchost.exe,0x7ffa50640000,True,True,True,\Windows\System32\msvcp110_win.dll
0,3036,svchost.exe,0x7ffa57c00000,True,True,True,\Windows\System32\wldp.dll
0,3036,svchost.exe,0x7ffa52820000,True,True,True,\Windows\System32\iertutil.dll
0,3036,svchost.exe,0x7ffa516b0000,True,True,True,\Windows\System32\winhttp.dll
0,3036,svchost.exe,0x7ffa54640000,True,True,True,\Windows\System32\propsys.dll
0,3036,svchost.exe,0x7ffa544e0000,True,True,True,\Windows\System32\WinTypes.dll
0,3036,svchost.exe,0x7ffa57b70000,True,True,True,\Windows\System32\cryptbase.dll
0,3036,svchost.exe,0x7ffa581e0000,True,True,True,\Windows\System32\powrprof.dll
0,3036,svchost.exe,0x7ffa581c0000,True,True,True,\Windows\System32\kernel.appcore.dll
0,3036,svchost.exe,0x7ffa581a0000,True,True,True,\Windows\System32\msasn1.dll
0,3036,svchost.exe,0x7ffa58270000,True,True,True,\Windows\System32\gdi32full.dll
0,3036,svchost.exe,0x7ffa58240000,True,True,True,\Windows\System32\profapi.dll
0,3036,svchost.exe,0x7ffa58410000,True,True,True,\Windows\System32\KernelBase.dll
0,3036,svchost.exe,0x7ffa593d0000,True,True,True,\Windows\System32\msvcrt.dll
0,3036,svchost.exe,0x7ffa58970000,True,True,True,\Windows\System32\crypt32.dll
0,3036,svchost.exe,0x7ffa58870000,True,True,True,\Windows\System32\msvcp_win.dll
0,3036,svchost.exe,0x7ffa58830000,True,True,True,\Windows\System32\cryptsp.dll
0,3036,svchost.exe,0x7ffa587e0000,True,True,True,\Windows\System32\cfgmgr32.dll
0,3036,svchost.exe,0x7ffa58850000,True,True,True,\Windows\System32\win32u.dll
0,3036,svchost.exe,0x7ffa58910000,True,True,True,\Windows\System32\wintrust.dll
0,3036,svchost.exe,0x7ffa59350000,True,True,True,\Windows\System32\bcryptprimitives.dll
0,3036,svchost.exe,0x7ffa58c00000,True,True,True,\Windows\System32\windows.storage.dll
0,3036,svchost.exe,0x7ffa5a180000,True,True,True,\Windows\System32\kernel32.dll
0,3036,svchost.exe,0x7ffa59e60000,True,True,True,\Windows\System32\gdi32.dll
0,3036,svchost.exe,0x7ffa595a0000,True,True,True,\Windows\System32\rpcrt4.dll
0,3036,svchost.exe,0x7ffa59470000,True,True,True,\Windows\System32\advapi32.dll
0,3036,svchost.exe,0x7ffa596c0000,True,True,True,\Windows\System32\SHCore.dll
0,3036,svchost.exe,0x7ffa59e90000,True,True,True,\Windows\System32\user32.dll
0,3036,svchost.exe,0x7ffa5a0d0000,True,True,True,\Windows\System32\clbcatq.dll
0,3036,svchost.exe,0x7ffa5bff0000,True,True,True,N/A
0,3036,svchost.exe,0x7ffa5bcc0000,True,True,True,N/A
0,3036,svchost.exe,0x7ffa5ba40000,True,True,True,\Windows\System32\oleaut32.dll
0,3036,svchost.exe,0x7ffa5c1a0000,True,True,True,\Windows\System32\ntdll.dll
0,3036,svchost.exe,0x7ffa5c090000,True,True,True,\Windows\System32\shlwapi.dll
0,3112,svchost.exe,0x7ffa576c0000,True,True,True,\Windows\System32\IPHLPAPI.DLL
0,3112,svchost.exe,0x7ffa4e0b0000,True,True,True,\Windows\System32\fwpolicyiomgr.dll
0,3112,svchost.exe,0x7ffa4b760000,True,True,True,\Windows\System32\rasapi32.dll
0,3112,svchost.exe,0x7ff73e470000,True,False,True,\Windows\System32\svchost.exe
0,3112,svchost.exe,0x7ffa4b640000,True,True,True,\Windows\System32\dmcmnutils.dll
0,3112,svchost.exe,0x7ffa4b580000,True,True,True,\Windows\System32\raschap.dll
0,3112,svchost.exe,0x7ffa4a700000,True,True,True,\Windows\System32\vpnike.dll
0,3112,svchost.exe,0x7ffa4b5b0000,True,True,True,\Windows\System32\dmenrollengine.dll
0,3112,svchost.exe,0x7ffa4b6e0000,True,True,True,\Windows\System32\eappcfg.dll
0,3112,svchost.exe,0x7ffa4b670000,True,True,True,\Windows\System32\rascustom.dll
0,3112,svchost.exe,0x7ffa4b720000,True,True,True,\Windows\System32\rasman.dll
0,3112,svchost.exe,0x7ffa4bf50000,True,True,True,\Windows\System32\eappprxy.dll
0,3112,svchost.exe,0x7ffa4b8c0000,True,True,True,\Windows\System32\rastapi.dll
0,3112,svchost.exe,0x7ffa4b860000,True,True,True,\Windows\System32\rasppp.dll
0,3112,svchost.exe,0x7ffa4bee0000,True,True,True,\Windows\System32\dmprocessxmlfiltered.dll
0,3112,svchost.exe,0x7ffa4ca80000,True,True,True,\Windows\System32\samlib.dll
0,3112,svchost.exe,0x7ffa4bf70000,True,True,True,\Windows\System32\rasmans.dll
0,3112,svchost.exe,0x7ffa4d350000,True,True,True,\Windows\System32\rtutils.dll
0,3112,svchost.exe,0x7ffa52b50000,True,True,True,\Windows\System32\winnsi.dll
0,3112,svchost.exe,0x7ffa510a0000,True,True,True,\Windows\System32\wkscli.dll
0,3112,svchost.exe,0x7ffa4fb60000,True,True,True,\Windows\System32\xmllite.dll
0,3112,svchost.exe,0x7ffa4fb50000,True,True,True,\Windows\System32\npmproxy.dll
0,3112,svchost.exe,0x7ffa50640000,True,True,True,\Windows\System32\msvcp110_win.dll
0,3112,svchost.exe,0x7ffa525e0000,True,True,True,\Windows\System32\dhcpcsvc.dll
0,3112,svchost.exe,0x7ffa516b0000,True,True,True,\Windows\System32\winhttp.dll
0,3112,svchost.exe,0x7ffa52ad0000,True,True,True,\Windows\System32\FWPUCLNT.DLL
0,3112,svchost.exe,0x7ffa570a0000,True,True,True,\Windows\System32\fwbase.dll
0,3112,svchost.exe,0x7ffa53d20000,True,True,True,\Windows\System32\dsrole.dll
0,3112,svchost.exe,0x7ffa53c90000,True,True,True,\Windows\System32\netprofm.dll
0,3112,svchost.exe,0x7ffa55da0000,True,True,True,\Windows\System32\wtsapi32.dll
0,3112,svchost.exe,0x7ffa57100000,True,True,True,\Windows\System32\FirewallAPI.dll
0,3112,svchost.exe,0x7ffa586b0000,True,True,True,\Windows\System32\ucrtbase.dll
0,3112,svchost.exe,0x7ffa57f40000,True,True,True,\Windows\System32\devobj.dll
0,3112,svchost.exe,0x7ffa57c00000,True,True,True,\Windows\System32\wldp.dll
0,3112,svchost.exe,0x7ffa577d0000,True,True,True,\Windows\System32\netutils.dll
0,3112,svchost.exe,0x7ffa57700000,True,True,True,\Windows\System32\dnsapi.dll
0,3112,svchost.exe,0x7ffa57a60000,True,True,True,\Windows\System32\kerberos.dll
0,3112,svchost.exe,0x7ffa577e0000,True,True,True,\Windows\System32\logoncli.dll
0,3112,svchost.exe,0x7ffa57c30000,True,True,True,\Windows\System32\ntasn1.dll
0,3112,svchost.exe,0x7ffa57c70000,True,True,True,\Windows\System32\ncrypt.dll
0,3112,svchost.exe,0x7ffa581c0000,True,True,True,\Windows\System32\kernel.appcore.dll
0,3112,svchost.exe,0x7ffa580d0000,True,True,True,\Windows\System32\sspicli.dll
0,3112,svchost.exe,0x7ffa580a0000,True,True,True,\Windows\System32\userenv.dll
0,3112,svchost.exe,0x7ffa58040000,True,True,True,\Windows\System32\winsta.dll
0,3112,svchost.exe,0x7ffa581a0000,True,True,True,\Windows\System32\msasn1.dll
0,3112,svchost.exe,0x7ffa58270000,True,True,True,\Windows\System32\gdi32full.dll
0,3112,svchost.exe,0x7ffa58240000,True,True,True,\Windows\System32\profapi.dll
0,3112,svchost.exe,0x7ffa581e0000,True,True,True,\Windows\System32\powrprof.dll
0,3112,svchost.exe,0x7ffa58410000,True,True,True,\Windows\System32\KernelBase.dll
0,3112,svchost.exe,0x7ffa593d0000,True,True,True,\Windows\System32\msvcrt.dll
0,3112,svchost.exe,0x7ffa58870000,True,True,True,\Windows\System32\msvcp_win.dll
0,3112,svchost.exe,0x7ffa587e0000,True,True,True,\Windows\System32\cfgmgr32.dll
0,3112,svchost.exe,0x7ffa587b0000,True,True,True,\Windows\System32\bcrypt.dll
0,3112,svchost.exe,0x7ffa58850000,True,True,True,\Windows\System32\win32u.dll
0,3112,svchost.exe,0x7ffa58830000,True,True,True,\Windows\System32\cryptsp.dll
0,3112,svchost.exe,0x7ffa58970000,True,True,True,\Windows\System32\crypt32.dll
0,3112,svchost.exe,0x7ffa58910000,True,True,True,\Windows\System32\wintrust.dll
0,3112,svchost.exe,0x7ffa59350000,True,True,True,\Windows\System32\bcryptprimitives.dll
0,3112,svchost.exe,0x7ffa5a180000,True,True,True,\Windows\System32\kernel32.dll
0,3112,svchost.exe,0x7ffa59e60000,True,True,True,\Windows\System32\gdi32.dll
0,3112,svchost.exe,0x7ffa595a0000,True,True,True,\Windows\System32\rpcrt4.dll
0,3112,svchost.exe,0x7ffa59470000,True,True,True,\Windows\System32\advapi32.dll
0,3112,svchost.exe,0x7ffa5a060000,True,True,True,\Windows\System32\ws2_32.dll
0,3112,svchost.exe,0x7ffa59e90000,True,True,True,\Windows\System32\user32.dll
0,3112,svchost.exe,0x7ffa5a0d0000,True,True,True,\Windows\System32\clbcatq.dll
0,3112,svchost.exe,0x7ffa5bff0000,True,True,True,N/A
0,3112,svchost.exe,0x7ffa5ba40000,True,True,True,\Windows\System32\oleaut32.dll
0,3112,svchost.exe,0x7ffa5bcc0000,True,True,True,N/A
0,3112,svchost.exe,0x7ffa5c1a0000,True,True,True,\Windows\System32\ntdll.dll
0,3904,NisSrv.exe,0x7ffa586b0000,True,True,True,\Windows\System32\ucrtbase.dll
0,3904,NisSrv.exe,0x7ffa516b0000,True,True,True,\Windows\System32\winhttp.dll
0,3904,NisSrv.exe,0x7ffa4d190000,True,True,True,\ProgramData\Microsoft\Windows Defender\Platform\4.18.2102.4-0\MpClient.dll
0,3904,NisSrv.exe,0x7ff60c490000,True,False,True,\ProgramData\Microsoft\Windows Defender\Platform\4.18.2102.4-0\NisSrv.exe
0,3904,NisSrv.exe,0x7ffa4b0e0000,True,True,True,\Windows\System32\netapi32.dll
0,3904,NisSrv.exe,0x7ffa510a0000,True,True,True,\Windows\System32\wkscli.dll
0,3904,NisSrv.exe,0x7ffa4e1d0000,True,True,True,\Windows\System32\version.dll
0,3904,NisSrv.exe,0x7ffa581a0000,True,True,True,\Windows\System32\msasn1.dll
0,3904,NisSrv.exe,0x7ffa577d0000,True,True,True,\Windows\System32\netutils.dll
0,3904,NisSrv.exe,0x7ffa52620000,True,True,True,\Windows\System32\dhcpcsvc6.dll
0,3904,NisSrv.exe,0x7ffa525e0000,True,True,True,\Windows\System32\dhcpcsvc.dll
0,3904,NisSrv.exe,0x7ffa576c0000,True,True,True,\Windows\System32\IPHLPAPI.DLL
0,3904,NisSrv.exe,0x7ffa57f90000,True,True,True,\Windows\System32\dpapi.dll
0,3904,NisSrv.exe,0x7ffa580a0000,True,True,True,\Windows\System32\userenv.dll
0,3904,NisSrv.exe,0x7ffa581e0000,True,True,True,\Windows\System32\powrprof.dll
0,3904,NisSrv.exe,0x7ffa581c0000,True,True,True,\Windows\System32\kernel.appcore.dll
0,3904,NisSrv.exe,0x7ffa58270000,True,True,True,\Windows\System32\gdi32full.dll
0,3904,NisSrv.exe,0x7ffa58240000,True,True,True,\Windows\System32\profapi.dll
0,3904,NisSrv.exe,0x7ffa58410000,True,True,True,\Windows\System32\KernelBase.dll
0,3904,NisSrv.exe,0x7ffa59470000,True,True,True,\Windows\System32\advapi32.dll
0,3904,NisSrv.exe,0x7ffa58870000,True,True,True,\Windows\System32\msvcp_win.dll
0,3904,NisSrv.exe,0x7ffa587e0000,True,True,True,\Windows\System32\cfgmgr32.dll
0,3904,NisSrv.exe,0x7ffa587b0000,True,True,True,\Windows\System32\bcrypt.dll
0,3904,NisSrv.exe,0x7ffa58850000,True,True,True,\Windows\System32\win32u.dll
0,3904,NisSrv.exe,0x7ffa58830000,True,True,True,\Windows\System32\cryptsp.dll
0,3904,NisSrv.exe,0x7ffa59350000,True,True,True,\Windows\System32\bcryptprimitives.dll
0,3904,NisSrv.exe,0x7ffa58970000,True,True,True,\Windows\System32\crypt32.dll
0,3904,NisSrv.exe,0x7ffa58c00000,True,True,True,\Windows\System32\windows.storage.dll
0,3904,NisSrv.exe,0x7ffa593d0000,True,True,True,\Windows\System32\msvcrt.dll
0,3904,NisSrv.exe,0x7ffa5a2a0000,True,True,True,\Windows\System32\ole32.dll
0,3904,NisSrv.exe,0x7ffa59e60000,True,True,True,\Windows\System32\gdi32.dll
0,3904,NisSrv.exe,0x7ffa596c0000,True,True,True,\Windows\System32\SHCore.dll
0,3904,NisSrv.exe,0x7ffa595a0000,True,True,True,\Windows\System32\rpcrt4.dll
0,3904,NisSrv.exe,0x7ffa5a060000,True,True,True,\Windows\System32\ws2_32.dll
0,3904,NisSrv.exe,0x7ffa59e90000,True,True,True,\Windows\System32\user32.dll
0,3904,NisSrv.exe,0x7ffa5a180000,True,True,True,\Windows\System32\kernel32.dll
0,3904,NisSrv.exe,0x7ffa5bff0000,True,True,True,N/A
0,3904,NisSrv.exe,0x7ffa5ba40000,True,True,True,\Windows\System32\oleaut32.dll
0,3904,NisSrv.exe,0x7ffa5a540000,True,True,True,\Windows\System32\shell32.dll
0,3904,NisSrv.exe,0x7ffa5bcc0000,True,True,True,N/A
0,3904,NisSrv.exe,0x7ffa5c1a0000,True,True,True,\Windows\System32\ntdll.dll
0,3904,NisSrv.exe,0x7ffa5c090000,True,True,True,\Windows\System32\shlwapi.dll
0,3992,ssm-agent-work,0x400000,True,False,True,\Program Files\Amazon\SSM\ssm-agent-worker.exe
0,3992,ssm-agent-work,0x42d0000,False,False,False,\Windows\System32\en-US\KernelBase.dll.mui
0,3992,ssm-agent-work,0x7ffa587e0000,True,True,True,\Windows\System32\cfgmgr32.dll
0,3992,ssm-agent-work,0x7ffa57b70000,True,True,True,\Windows\System32\cryptbase.dll
0,3992,ssm-agent-work,0x7ffa525e0000,True,True,True,\Windows\System32\dhcpcsvc.dll
0,3992,ssm-agent-work,0x7ffa4b0e0000,True,True,True,\Windows\System32\netapi32.dll
0,3992,ssm-agent-work,0x7ffa525a0000,True,True,True,\Windows\System32\samcli.dll
0,3992,ssm-agent-work,0x7ffa4ca80000,True,True,True,\Windows\System32\samlib.dll
0,3992,ssm-agent-work,0x7ffa56410000,True,True,True,\Windows\System32\winmmbase.dll
0,3992,ssm-agent-work,0x7ffa52620000,True,True,True,\Windows\System32\dhcpcsvc6.dll
0,3992,ssm-agent-work,0x7ffa56440000,True,True,True,\Windows\System32\winmm.dll
0,3992,ssm-agent-work,0x7ffa576c0000,True,True,True,\Windows\System32\IPHLPAPI.DLL
0,3992,ssm-agent-work,0x7ffa579a0000,True,True,True,\Windows\System32\mswsock.dll
0,3992,ssm-agent-work,0x7ffa58410000,True,True,True,\Windows\System32\KernelBase.dll
0,3992,ssm-agent-work,0x7ffa581e0000,True,True,True,\Windows\System32\powrprof.dll
0,3992,ssm-agent-work,0x7ffa58270000,True,True,True,\Windows\System32\gdi32full.dll
0,3992,ssm-agent-work,0x7ffa586b0000,True,True,True,\Windows\System32\ucrtbase.dll
0,3992,ssm-agent-work,0x7ffa587b0000,True,True,True,\Windows\System32\bcrypt.dll
0,3992,ssm-agent-work,0x7ffa59470000,True,True,True,\Windows\System32\advapi32.dll
0,3992,ssm-agent-work,0x7ffa59350000,True,True,True,\Windows\System32\bcryptprimitives.dll
0,3992,ssm-agent-work,0x7ffa58850000,True,True,True,\Windows\System32\win32u.dll
0,3992,ssm-agent-work,0x7ffa58830000,True,True,True,\Windows\System32\cryptsp.dll
0,3992,ssm-agent-work,0x7ffa58870000,True,True,True,\Windows\System32\msvcp_win.dll
0,3992,ssm-agent-work,0x7ffa593d0000,True,True,True,\Windows\System32\msvcrt.dll
0,3992,ssm-agent-work,0x7ffa5a180000,True,True,True,\Windows\System32\kernel32.dll
0,3992,ssm-agent-work,0x7ffa59e90000,True,True,True,\Windows\System32\user32.dll
0,3992,ssm-agent-work,0x7ffa595a0000,True,True,True,\Windows\System32\rpcrt4.dll
0,3992,ssm-agent-work,0x7ffa59e60000,True,True,True,\Windows\System32\gdi32.dll
0,3992,ssm-agent-work,0x7ffa5a060000,True,True,True,\Windows\System32\ws2_32.dll
0,3992,ssm-agent-work,0x7ffa5bff0000,True,True,True,N/A
0,3992,ssm-agent-work,0x7ffa5c1a0000,True,True,True,\Windows\System32\ntdll.dll
0,4004,conhost.exe,0x14dcb1d0000,False,False,False,\Windows\System32\en-US\Conhost.exe.mui
0,4004,conhost.exe,0x14dcb210000,False,False,False,\Windows\System32\en-US\user32.dll.mui
0,4004,conhost.exe,0x7ffa58870000,True,True,True,\Windows\System32\msvcp_win.dll
0,4004,conhost.exe,0x7ffa58270000,True,True,True,\Windows\System32\gdi32full.dll
0,4004,conhost.exe,0x7ff674a60000,True,False,True,\Windows\System32\conhost.exe
0,4004,conhost.exe,0x7ffa581e0000,True,True,True,\Windows\System32\powrprof.dll
0,4004,conhost.exe,0x7ffa581c0000,True,True,True,\Windows\System32\kernel.appcore.dll
0,4004,conhost.exe,0x7ffa58240000,True,True,True,\Windows\System32\profapi.dll
0,4004,conhost.exe,0x7ffa586b0000,True,True,True,\Windows\System32\ucrtbase.dll
0,4004,conhost.exe,0x7ffa58410000,True,True,True,\Windows\System32\KernelBase.dll
0,4004,conhost.exe,0x7ffa58830000,True,True,True,\Windows\System32\cryptsp.dll
0,4004,conhost.exe,0x7ffa587e0000,True,True,True,\Windows\System32\cfgmgr32.dll
0,4004,conhost.exe,0x7ffa58850000,True,True,True,\Windows\System32\win32u.dll
0,4004,conhost.exe,0x7ffa5a180000,True,True,True,\Windows\System32\kernel32.dll
0,4004,conhost.exe,0x7ffa595a0000,True,True,True,\Windows\System32\rpcrt4.dll
0,4004,conhost.exe,0x7ffa593d0000,True,True,True,\Windows\System32\msvcrt.dll
0,4004,conhost.exe,0x7ffa59350000,True,True,True,\Windows\System32\bcryptprimitives.dll
0,4004,conhost.exe,0x7ffa58c00000,True,True,True,\Windows\System32\windows.storage.dll
0,4004,conhost.exe,0x7ffa59470000,True,True,True,\Windows\System32\advapi32.dll
0,4004,conhost.exe,0x7ffa59e60000,True,True,True,\Windows\System32\gdi32.dll
0,4004,conhost.exe,0x7ffa596c0000,True,True,True,\Windows\System32\SHCore.dll
0,4004,conhost.exe,0x7ffa59cf0000,True,True,True,\Windows\System32\msctf.dll
0,4004,conhost.exe,0x7ffa5a030000,True,True,True,\Windows\System32\imm32.dll
0,4004,conhost.exe,0x7ffa59e90000,True,True,True,\Windows\System32\user32.dll
0,4004,conhost.exe,0x7ffa5a0d0000,True,True,True,\Windows\System32\clbcatq.dll
0,4004,conhost.exe,0x7ffa5bff0000,True,True,True,N/A
0,4004,conhost.exe,0x7ffa5ba40000,True,True,True,\Windows\System32\oleaut32.dll
0,4004,conhost.exe,0x7ffa5a540000,True,True,True,\Windows\System32\shell32.dll
0,4004,conhost.exe,0x7ffa5bcc0000,True,True,True,N/A
0,4004,conhost.exe,0x7ffa5c1a0000,True,True,True,\Windows\System32\ntdll.dll
0,4004,conhost.exe,0x7ffa5c090000,True,True,True,\Windows\System32\shlwapi.dll
0,2472,svchost.exe,0x27d4e510000,False,False,False,\Windows\System32\en-US\svchost.exe.mui
0,2472,svchost.exe,0x27d510e0000,False,False,False,\Windows\System32\en-US\ESENT.dll.mui
0,2472,svchost.exe,0x7ffa586b0000,True,True,True,\Windows\System32\ucrtbase.dll
0,2472,svchost.exe,0x7ffa4dc50000,True,True,True,\Windows\System32\wdi.dll
0,2472,svchost.exe,0x7ff73e470000,True,False,True,\Windows\System32\svchost.exe
0,2472,svchost.exe,0x7ffa47b60000,True,True,True,\Windows\System32\srumapi.dll
0,2472,svchost.exe,0x7ffa49660000,True,True,True,\Windows\System32\srumsvc.dll
0,2472,svchost.exe,0x7ffa4a7b0000,True,True,True,\Windows\System32\pnpts.dll
0,2472,svchost.exe,0x7ffa4d440000,True,True,True,\Windows\System32\radardt.dll
0,2472,svchost.exe,0x7ffa4d7e0000,True,True,True,\Windows\System32\esent.dll
0,2472,svchost.exe,0x7ffa56e30000,True,True,True,\Windows\System32\gpapi.dll
0,2472,svchost.exe,0x7ffa50760000,True,True,True,\Windows\System32\taskschd.dll
0,2472,svchost.exe,0x7ffa4dd10000,True,True,True,\Windows\System32\NetSetupApi.dll
0,2472,svchost.exe,0x7ffa4dc70000,True,True,True,\Windows\System32\dps.dll
0,2472,svchost.exe,0x7ffa51d50000,True,True,True,\Windows\System32\pdh.dll
0,2472,svchost.exe,0x7ffa52b50000,True,True,True,\Windows\System32\winnsi.dll
0,2472,svchost.exe,0x7ffa55da0000,True,True,True,\Windows\System32\wtsapi32.dll
0,2472,svchost.exe,0x7ffa57c00000,True,True,True,\Windows\System32\wldp.dll
0,2472,svchost.exe,0x7ffa576c0000,True,True,True,\Windows\System32\IPHLPAPI.DLL
0,2472,svchost.exe,0x7ffa581c0000,True,True,True,\Windows\System32\kernel.appcore.dll
0,2472,svchost.exe,0x7ffa58040000,True,True,True,\Windows\System32\winsta.dll
0,2472,svchost.exe,0x7ffa581a0000,True,True,True,\Windows\System32\msasn1.dll
0,2472,svchost.exe,0x7ffa58270000,True,True,True,\Windows\System32\gdi32full.dll
0,2472,svchost.exe,0x7ffa58410000,True,True,True,\Windows\System32\KernelBase.dll
0,2472,svchost.exe,0x7ffa593d0000,True,True,True,\Windows\System32\msvcrt.dll
0,2472,svchost.exe,0x7ffa58870000,True,True,True,\Windows\System32\msvcp_win.dll
0,2472,svchost.exe,0x7ffa587e0000,True,True,True,\Windows\System32\cfgmgr32.dll
0,2472,svchost.exe,0x7ffa58850000,True,True,True,\Windows\System32\win32u.dll
0,2472,svchost.exe,0x7ffa58970000,True,True,True,\Windows\System32\crypt32.dll
0,2472,svchost.exe,0x7ffa58910000,True,True,True,\Windows\System32\wintrust.dll
0,2472,svchost.exe,0x7ffa59350000,True,True,True,\Windows\System32\bcryptprimitives.dll
0,2472,svchost.exe,0x7ffa5a180000,True,True,True,\Windows\System32\kernel32.dll
0,2472,svchost.exe,0x7ffa59e60000,True,True,True,\Windows\System32\gdi32.dll
0,2472,svchost.exe,0x7ffa595a0000,True,True,True,\Windows\System32\rpcrt4.dll
0,2472,svchost.exe,0x7ffa59470000,True,True,True,\Windows\System32\advapi32.dll
0,2472,svchost.exe,0x7ffa59e90000,True,True,True,\Windows\System32\user32.dll
0,2472,svchost.exe,0x7ffa5a0d0000,True,True,True,\Windows\System32\clbcatq.dll
0,2472,svchost.exe,0x7ffa5bff0000,True,True,True,N/A
0,2472,svchost.exe,0x7ffa5ba40000,True,True,True,\Windows\System32\oleaut32.dll
0,2472,svchost.exe,0x7ffa5a530000,True,True,True,\Windows\System32\nsi.dll
0,2472,svchost.exe,0x7ffa5bcc0000,True,True,True,N/A
0,2472,svchost.exe,0x7ffa5c1a0000,True,True,True,\Windows\System32\ntdll.dll
0,1104,msdtc.exe,0x25a065b0000,True,True,True,\Windows\System32\msdtcVSp1res.dll
0,1104,msdtc.exe,0x25a065a0000,False,False,False,\Windows\System32\en-US\msdtc.exe.mui
0,1104,msdtc.exe,0x25a068b0000,False,False,False,\Windows\System32\en-US\msdtcVSp1res.dll.mui
0,1104,msdtc.exe,0x25a06d70000,True,True,True,\Windows\System32\comres.dll
0,1104,msdtc.exe,0x7ffa586b0000,True,True,True,\Windows\System32\ucrtbase.dll
0,1104,msdtc.exe,0x7ffa4b2d0000,True,True,True,\Windows\System32\msdtctm.dll
0,1104,msdtc.exe,0x7ffa4a880000,True,True,True,\Windows\System32\msdtcprx.dll
0,1104,msdtc.exe,0x7ff6ec7c0000,True,False,True,\Windows\System32\msdtc.exe
0,1104,msdtc.exe,0x7ffa49760000,True,True,True,\Windows\System32\mtxclu.dll
0,1104,msdtc.exe,0x7ffa4a850000,True,True,True,\Windows\System32\mtxoci.dll
0,1104,msdtc.exe,0x7ffa4b1f0000,True,True,True,\Windows\System32\msdtclog.dll
0,1104,msdtc.exe,0x7ffa4b1e0000,True,True,True,\Windows\System32\ktmw32.dll
0,1104,msdtc.exe,0x7ffa4a960000,True,True,True,\Windows\System32\cscapi.dll
0,1104,msdtc.exe,0x7ffa4b2b0000,True,True,True,\Windows\System32\xolehlp.dll
0,1104,msdtc.exe,0x7ffa56440000,True,True,True,\Windows\System32\winmm.dll
0,1104,msdtc.exe,0x7ffa4c910000,True,True,True,\Windows\System32\resutils.dll
0,1104,msdtc.exe,0x7ffa4c660000,True,True,True,\Windows\System32\clusapi.dll
0,1104,msdtc.exe,0x7ffa510a0000,True,True,True,\Windows\System32\wkscli.dll
0,1104,msdtc.exe,0x7ffa4e0b0000,True,True,True,\Windows\System32\fwpolicyiomgr.dll
0,1104,msdtc.exe,0x7ffa56410000,True,True,True,\Windows\System32\winmmbase.dll
0,1104,msdtc.exe,0x7ffa579a0000,True,True,True,\Windows\System32\mswsock.dll
0,1104,msdtc.exe,0x7ffa57200000,True,True,True,\Windows\System32\ntmarta.dll
0,1104,msdtc.exe,0x7ffa57100000,True,True,True,\Windows\System32\FirewallAPI.dll
0,1104,msdtc.exe,0x7ffa570a0000,True,True,True,\Windows\System32\fwbase.dll
0,1104,msdtc.exe,0x7ffa57700000,True,True,True,\Windows\System32\dnsapi.dll
